Tanggal;Provinsi;Target;Jumlah.Target;Jumlah.Vaksinasi.1;Jumlah.Vaksinasi.2
2021-06-11;Sulawesi Selatan;Tenaga Kesehatan;433;187;128
2021-06-12;Sulawesi Selatan;Tenaga Kesehatan;433;187;128
2021-06-13;Sulawesi Selatan;Tenaga Kesehatan;433;188;128
2021-06-14;Sulawesi Selatan;Tenaga Kesehatan;433;189;129
2021-03-05;Sulawesi Tenggara;Tenaga Kesehatan;150;51;33
2021-03-06;Sulawesi Tenggara;Tenaga Kesehatan;150;52;33
2021-03-07;Sulawesi Tenggara;Tenaga Kesehatan;150;52;33
2021-03-08;Sulawesi Tenggara;Tenaga Kesehatan;150;52;33
2021-03-09;Sulawesi Tenggara;Tenaga Kesehatan;150;52;33
2021-03-10;Sulawesi Tenggara;Tenaga Kesehatan;150;53;34
2021-03-11;Sulawesi Tenggara;Tenaga Kesehatan;150;53;34
2021-03-12;Sulawesi Tenggara;Tenaga Kesehatan;150;53;34
2021-03-13;Sulawesi Tenggara;Tenaga Kesehatan;150;53;34
2021-03-14;Sulawesi Tenggara;Tenaga Kesehatan;150;54;34
2021-03-15;Sulawesi Tenggara;Tenaga Kesehatan;150;54;34
2021-03-16;Sulawesi Tenggara;Tenaga Kesehatan;150;54;34
2021-03-17;Sulawesi Tenggara;Tenaga Kesehatan;150;54;35
2021-03-18;Sulawesi Tenggara;Tenaga Kesehatan;150;54;35
2021-03-19;Sulawesi Tenggara;Tenaga Kesehatan;150;55;35
2021-03-20;Sulawesi Tenggara;Tenaga Kesehatan;150;55;35
2021-03-21;Sulawesi Tenggara;Tenaga Kesehatan;150;55;35
2021-03-22;Sulawesi Tenggara;Tenaga Kesehatan;150;56;35
2021-03-23;Sulawesi Tenggara;Tenaga Kesehatan;150;56;35
2021-03-24;Sulawesi Tenggara;Tenaga Kesehatan;150;56;35
2021-03-25;Sulawesi Tenggara;Tenaga Kesehatan;150;56;35
2021-03-26;Sulawesi Tenggara;Tenaga Kesehatan;150;56;35
2021-03-27;Sulawesi Tenggara;Tenaga Kesehatan;150;57;35
2021-03-28;Sulawesi Tenggara;Tenaga Kesehatan;150;57;36
2021-03-29;Sulawesi Tenggara;Tenaga Kesehatan;150;57;36
2021-03-30;Sulawesi Tenggara;Tenaga Kesehatan;150;57;36
2021-03-31;Sulawesi Tenggara;Tenaga Kesehatan;150;57;36
2021-04-01;Sulawesi Tenggara;Tenaga Kesehatan;150;57;36
2021-04-02;Sulawesi Tenggara;Tenaga Kesehatan;150;59;36
2021-04-03;Sulawesi Tenggara;Tenaga Kesehatan;150;59;36
2021-04-04;Sulawesi Tenggara;Tenaga Kesehatan;150;59;36
2021-04-05;Sulawesi Tenggara;Tenaga Kesehatan;150;59;36
2021-04-06;Sulawesi Tenggara;Tenaga Kesehatan;150;59;36
2021-04-07;Sulawesi Tenggara;Tenaga Kesehatan;150;59;36
2021-04-08;Sulawesi Tenggara;Tenaga Kesehatan;150;59;36
2021-04-09;Sulawesi Tenggara;Tenaga Kesehatan;150;59;37
2021-04-10;Sulawesi Tenggara;Tenaga Kesehatan;150;60;37
2021-04-11;Sulawesi Tenggara;Tenaga Kesehatan;150;60;37
2021-04-12;Sulawesi Tenggara;Tenaga Kesehatan;150;60;37
2021-04-13;Sulawesi Tenggara;Tenaga Kesehatan;150;60;37
2021-04-14;Sulawesi Tenggara;Tenaga Kesehatan;150;60;37
2021-04-15;Sulawesi Tenggara;Tenaga Kesehatan;150;60;38
2021-04-16;Sulawesi Tenggara;Tenaga Kesehatan;150;60;38
2021-04-17;Sulawesi Tenggara;Tenaga Kesehatan;150;61;38
2021-04-18;Sulawesi Tenggara;Tenaga Kesehatan;150;61;38
2021-04-19;Sulawesi Tenggara;Tenaga Kesehatan;150;61;38
2021-04-20;Sulawesi Tenggara;Tenaga Kesehatan;150;61;38
2021-04-21;Sulawesi Tenggara;Tenaga Kesehatan;150;62;38
2021-04-22;Sulawesi Tenggara;Tenaga Kesehatan;150;62;39
2021-04-23;Sulawesi Tenggara;Tenaga Kesehatan;150;62;39
2021-04-24;Sulawesi Tenggara;Tenaga Kesehatan;150;62;39
2021-04-25;Sulawesi Tenggara;Tenaga Kesehatan;150;62;39
2021-04-26;Sulawesi Tenggara;Tenaga Kesehatan;150;63;39
2021-04-27;Sulawesi Tenggara;Tenaga Kesehatan;150;63;40
2021-04-28;Sulawesi Tenggara;Tenaga Kesehatan;150;63;40
2021-04-29;Sulawesi Tenggara;Tenaga Kesehatan;150;63;40
2021-04-30;Sulawesi Tenggara;Tenaga Kesehatan;150;63;40
2021-05-01;Sulawesi Tenggara;Tenaga Kesehatan;150;63;40
2021-05-02;Sulawesi Tenggara;Tenaga Kesehatan;150;63;40
2021-05-03;Sulawesi Tenggara;Tenaga Kesehatan;150;63;40
2021-05-04;Sulawesi Tenggara;Tenaga Kesehatan;150;63;41
2021-05-05;Sulawesi Tenggara;Tenaga Kesehatan;150;64;41
2021-05-06;Sulawesi Tenggara;Tenaga Kesehatan;150;64;41
2021-05-07;Sulawesi Tenggara;Tenaga Kesehatan;150;64;41
2021-05-08;Sulawesi Tenggara;Tenaga Kesehatan;150;64;41
2021-05-09;Sulawesi Tenggara;Tenaga Kesehatan;150;64;42
2021-05-10;Sulawesi Tenggara;Tenaga Kesehatan;150;64;42
2021-05-11;Sulawesi Tenggara;Tenaga Kesehatan;150;64;42
2021-05-12;Sulawesi Tenggara;Tenaga Kesehatan;150;64;42
2021-05-13;Sulawesi Tenggara;Tenaga Kesehatan;150;64;42
2021-05-14;Sulawesi Tenggara;Tenaga Kesehatan;150;64;42
2021-05-15;Sulawesi Tenggara;Tenaga Kesehatan;150;64;42
2021-05-16;Sulawesi Tenggara;Tenaga Kesehatan;150;65;42
2021-05-17;Sulawesi Tenggara;Tenaga Kesehatan;150;65;43
2021-05-18;Sulawesi Tenggara;Tenaga Kesehatan;150;65;43
2021-05-19;Sulawesi Tenggara;Tenaga Kesehatan;150;65;43
2021-05-20;Sulawesi Tenggara;Tenaga Kesehatan;150;65;43
2021-05-21;Sulawesi Tenggara;Tenaga Kesehatan;150;65;44
2021-05-22;Sulawesi Tenggara;Tenaga Kesehatan;150;65;44
2021-05-23;Sulawesi Tenggara;Tenaga Kesehatan;150;65;45
2021-05-24;Sulawesi Tenggara;Tenaga Kesehatan;150;65;45
2021-05-25;Sulawesi Tenggara;Tenaga Kesehatan;150;65;45
2021-05-26;Sulawesi Tenggara;Tenaga Kesehatan;150;65;45
2021-05-27;Sulawesi Tenggara;Tenaga Kesehatan;150;65;45
2021-05-28;Sulawesi Tenggara;Tenaga Kesehatan;150;65;46
2021-05-29;Sulawesi Tenggara;Tenaga Kesehatan;150;66;46
2021-05-30;Sulawesi Tenggara;Tenaga Kesehatan;150;66;46
2021-05-31;Sulawesi Tenggara;Tenaga Kesehatan;150;66;46
2021-06-01;Sulawesi Tenggara;Tenaga Kesehatan;150;66;46
2021-06-02;Sulawesi Tenggara;Tenaga Kesehatan;150;66;46
2021-06-03;Sulawesi Tenggara;Tenaga Kesehatan;150;66;47
2021-06-04;Sulawesi Tenggara;Tenaga Kesehatan;150;67;47
2021-06-05;Sulawesi Tenggara;Tenaga Kesehatan;150;67;47
2021-06-06;Sulawesi Tenggara;Tenaga Kesehatan;150;67;47
2021-06-07;Sulawesi Tenggara;Tenaga Kesehatan;150;67;47
2021-06-08;Sulawesi Tenggara;Tenaga Kesehatan;150;68;47
2021-06-09;Sulawesi Tenggara;Tenaga Kesehatan;150;68;47
2021-06-10;Sulawesi Tenggara;Tenaga Kesehatan;150;68;48
2021-06-11;Sulawesi Tenggara;Tenaga Kesehatan;150;68;48
2021-06-12;Sulawesi Tenggara;Tenaga Kesehatan;150;68;48
2021-06-13;Sulawesi Tenggara;Tenaga Kesehatan;150;68;48
2021-06-14;Sulawesi Tenggara;Tenaga Kesehatan;150;68;48
2021-03-05;Sumatera Barat;Tenaga Kesehatan;238;83;52
2021-03-06;Sumatera Barat;Tenaga Kesehatan;238;84;53
2021-03-07;Sumatera Barat;Tenaga Kesehatan;238;84;53
2021-03-08;Sumatera Barat;Tenaga Kesehatan;238;84;53
2021-03-09;Sumatera Barat;Tenaga Kesehatan;238;84;53
2021-03-10;Sumatera Barat;Tenaga Kesehatan;238;84;53
2021-03-11;Sumatera Barat;Tenaga Kesehatan;238;84;53
2021-03-12;Sumatera Barat;Tenaga Kesehatan;238;85;54
2021-03-13;Sumatera Barat;Tenaga Kesehatan;238;85;54
2021-03-14;Sumatera Barat;Tenaga Kesehatan;238;85;54
2021-03-15;Sumatera Barat;Tenaga Kesehatan;238;85;55
2021-03-16;Sumatera Barat;Tenaga Kesehatan;238;85;55
2021-03-17;Sumatera Barat;Tenaga Kesehatan;238;85;55
2021-03-18;Sumatera Barat;Tenaga Kesehatan;238;86;55
2021-03-19;Sumatera Barat;Tenaga Kesehatan;238;86;56
2021-03-20;Sumatera Barat;Tenaga Kesehatan;238;86;57
2021-03-21;Sumatera Barat;Tenaga Kesehatan;238;86;57
2021-03-22;Sumatera Barat;Tenaga Kesehatan;238;86;57
2021-03-23;Sumatera Barat;Tenaga Kesehatan;238;86;57
2021-03-24;Sumatera Barat;Tenaga Kesehatan;238;87;57
2021-03-25;Sumatera Barat;Tenaga Kesehatan;238;87;57
2021-03-26;Sumatera Barat;Tenaga Kesehatan;238;87;57
2021-03-27;Sumatera Barat;Tenaga Kesehatan;238;87;58
2021-03-28;Sumatera Barat;Tenaga Kesehatan;238;87;58
2021-03-29;Sumatera Barat;Tenaga Kesehatan;238;87;58
2021-03-30;Sumatera Barat;Tenaga Kesehatan;238;88;58
2021-03-31;Sumatera Barat;Tenaga Kesehatan;238;88;58
2021-04-01;Sumatera Barat;Tenaga Kesehatan;238;88;59
2021-04-02;Sumatera Barat;Tenaga Kesehatan;238;88;59
2021-04-03;Sumatera Barat;Tenaga Kesehatan;238;88;59
2021-04-04;Sumatera Barat;Tenaga Kesehatan;238;89;59
2021-04-05;Sumatera Barat;Tenaga Kesehatan;238;89;60
2021-04-06;Sumatera Barat;Tenaga Kesehatan;238;90;60
2021-04-07;Sumatera Barat;Tenaga Kesehatan;238;90;60
2021-04-08;Sumatera Barat;Tenaga Kesehatan;238;90;60
2021-04-09;Sumatera Barat;Tenaga Kesehatan;238;91;61
2021-04-10;Sumatera Barat;Tenaga Kesehatan;238;91;61
2021-04-11;Sumatera Barat;Tenaga Kesehatan;238;91;61
2021-04-12;Sumatera Barat;Tenaga Kesehatan;238;92;61
2021-04-13;Sumatera Barat;Tenaga Kesehatan;238;93;62
2021-04-14;Sumatera Barat;Tenaga Kesehatan;238;93;62
2021-04-15;Sumatera Barat;Tenaga Kesehatan;238;93;62
2021-04-16;Sumatera Barat;Tenaga Kesehatan;238;93;63
2021-04-17;Sumatera Barat;Tenaga Kesehatan;238;94;63
2021-04-18;Sumatera Barat;Tenaga Kesehatan;238;94;63
2021-04-19;Sumatera Barat;Tenaga Kesehatan;238;94;63
2021-04-20;Sumatera Barat;Tenaga Kesehatan;238;95;63
2021-04-21;Sumatera Barat;Tenaga Kesehatan;238;95;64
2021-04-22;Sumatera Barat;Tenaga Kesehatan;238;95;64
2021-04-23;Sumatera Barat;Tenaga Kesehatan;238;96;64
2021-04-24;Sumatera Barat;Tenaga Kesehatan;238;96;64
2021-04-25;Sumatera Barat;Tenaga Kesehatan;238;96;65
2021-04-26;Sumatera Barat;Tenaga Kesehatan;238;97;65
2021-04-27;Sumatera Barat;Tenaga Kesehatan;238;97;65
2021-04-28;Sumatera Barat;Tenaga Kesehatan;238;97;66
2021-04-29;Sumatera Barat;Tenaga Kesehatan;238;97;66
2021-04-30;Sumatera Barat;Tenaga Kesehatan;238;98;66
2021-05-01;Sumatera Barat;Tenaga Kesehatan;238;98;67
2021-05-02;Sumatera Barat;Tenaga Kesehatan;238;98;67
2021-05-03;Sumatera Barat;Tenaga Kesehatan;238;98;67
2021-05-04;Sumatera Barat;Tenaga Kesehatan;238;98;67
2021-05-05;Sumatera Barat;Tenaga Kesehatan;238;99;68
2021-05-06;Sumatera Barat;Tenaga Kesehatan;238;99;68
2021-05-07;Sumatera Barat;Tenaga Kesehatan;238;100;68
2021-05-08;Sumatera Barat;Tenaga Kesehatan;238;100;69
2021-05-09;Sumatera Barat;Tenaga Kesehatan;238;100;69
2021-05-10;Sumatera Barat;Tenaga Kesehatan;238;101;69
2021-05-11;Sumatera Barat;Tenaga Kesehatan;238;102;69
2021-05-12;Sumatera Barat;Tenaga Kesehatan;238;102;69
2021-05-13;Sumatera Barat;Tenaga Kesehatan;238;103;70
2021-05-14;Sumatera Barat;Tenaga Kesehatan;238;103;70
2021-05-15;Sumatera Barat;Tenaga Kesehatan;238;103;71
2021-05-16;Sumatera Barat;Tenaga Kesehatan;238;104;71
2021-05-17;Sumatera Barat;Tenaga Kesehatan;238;104;72
2021-05-18;Sumatera Barat;Tenaga Kesehatan;238;104;72
2021-05-19;Sumatera Barat;Tenaga Kesehatan;238;104;72
2021-05-20;Sumatera Barat;Tenaga Kesehatan;238;104;72
2021-05-21;Sumatera Barat;Tenaga Kesehatan;238;104;72
2021-05-22;Sumatera Barat;Tenaga Kesehatan;238;105;72
2021-05-23;Sumatera Barat;Tenaga Kesehatan;238;105;73
2021-05-24;Sumatera Barat;Tenaga Kesehatan;238;105;73
2021-05-25;Sumatera Barat;Tenaga Kesehatan;238;106;73
2021-05-26;Sumatera Barat;Tenaga Kesehatan;238;106;73
2021-05-27;Sumatera Barat;Tenaga Kesehatan;238;106;73
2021-05-28;Sumatera Barat;Tenaga Kesehatan;238;106;74
2021-05-29;Sumatera Barat;Tenaga Kesehatan;238;106;75
2021-05-30;Sumatera Barat;Tenaga Kesehatan;238;107;75
2021-05-31;Sumatera Barat;Tenaga Kesehatan;238;107;75
2021-06-01;Sumatera Barat;Tenaga Kesehatan;238;107;75
2021-06-02;Sumatera Barat;Tenaga Kesehatan;238;107;75
2021-06-03;Sumatera Barat;Tenaga Kesehatan;238;108;75
2021-06-04;Sumatera Barat;Tenaga Kesehatan;238;108;75
2021-06-05;Sumatera Barat;Tenaga Kesehatan;238;108;76
2021-06-06;Sumatera Barat;Tenaga Kesehatan;238;108;76
2021-06-07;Sumatera Barat;Tenaga Kesehatan;238;108;76
2021-06-08;Sumatera Barat;Tenaga Kesehatan;238;108;76
2021-06-09;Sumatera Barat;Tenaga Kesehatan;238;109;76
2021-06-10;Sumatera Barat;Tenaga Kesehatan;238;110;77
2021-06-11;Sumatera Barat;Tenaga Kesehatan;238;110;77
2021-06-12;Sumatera Barat;Tenaga Kesehatan;238;110;77
2021-06-13;Sumatera Barat;Tenaga Kesehatan;238;110;77
2021-06-14;Sumatera Barat;Tenaga Kesehatan;238;110;77
2021-03-05;Sumatera Utara;Tenaga Kesehatan;522;193;121
2021-03-06;Sumatera Utara;Tenaga Kesehatan;522;193;121
2021-03-07;Sumatera Utara;Tenaga Kesehatan;522;193;121
2021-03-08;Sumatera Utara;Tenaga Kesehatan;522;193;121
2021-03-09;Sumatera Utara;Tenaga Kesehatan;522;194;122
2021-03-10;Sumatera Utara;Tenaga Kesehatan;522;194;123
2021-03-11;Sumatera Utara;Tenaga Kesehatan;522;195;123
2021-03-12;Sumatera Utara;Tenaga Kesehatan;522;195;123
2021-03-13;Sumatera Utara;Tenaga Kesehatan;522;196;123
2021-03-14;Sumatera Utara;Tenaga Kesehatan;522;197;124
2021-03-15;Sumatera Utara;Tenaga Kesehatan;522;197;124
2021-03-16;Sumatera Utara;Tenaga Kesehatan;522;197;124
2021-03-17;Sumatera Utara;Tenaga Kesehatan;522;198;125
2021-03-18;Sumatera Utara;Tenaga Kesehatan;522;198;126
2021-03-19;Sumatera Utara;Tenaga Kesehatan;522;198;127
2021-03-20;Sumatera Utara;Tenaga Kesehatan;522;199;127
2021-03-21;Sumatera Utara;Tenaga Kesehatan;522;200;128
2021-03-22;Sumatera Utara;Tenaga Kesehatan;522;200;129
2021-03-23;Sumatera Utara;Tenaga Kesehatan;522;200;130
2021-03-24;Sumatera Utara;Tenaga Kesehatan;522;201;131
2021-03-25;Sumatera Utara;Tenaga Kesehatan;522;202;131
2021-03-26;Sumatera Utara;Tenaga Kesehatan;522;202;132
2021-03-27;Sumatera Utara;Tenaga Kesehatan;522;203;132
2021-03-28;Sumatera Utara;Tenaga Kesehatan;522;203;132
2021-03-29;Sumatera Utara;Tenaga Kesehatan;522;204;133
2021-03-30;Sumatera Utara;Tenaga Kesehatan;522;206;134
2021-03-31;Sumatera Utara;Tenaga Kesehatan;522;207;135
2021-04-01;Sumatera Utara;Tenaga Kesehatan;522;207;135
2021-04-02;Sumatera Utara;Tenaga Kesehatan;522;208;137
2021-04-03;Sumatera Utara;Tenaga Kesehatan;522;208;137
2021-04-04;Sumatera Utara;Tenaga Kesehatan;522;208;137
2021-04-05;Sumatera Utara;Tenaga Kesehatan;522;208;138
2021-04-06;Sumatera Utara;Tenaga Kesehatan;522;208;138
2021-04-07;Sumatera Utara;Tenaga Kesehatan;522;209;138
2021-04-08;Sumatera Utara;Tenaga Kesehatan;522;211;138
2021-04-09;Sumatera Utara;Tenaga Kesehatan;522;212;140
2021-04-10;Sumatera Utara;Tenaga Kesehatan;522;212;140
2021-04-11;Sumatera Utara;Tenaga Kesehatan;522;213;140
2021-04-12;Sumatera Utara;Tenaga Kesehatan;522;213;141
2021-04-13;Sumatera Utara;Tenaga Kesehatan;522;214;142
2021-04-14;Sumatera Utara;Tenaga Kesehatan;522;214;142
2021-04-15;Sumatera Utara;Tenaga Kesehatan;522;214;142
2021-04-16;Sumatera Utara;Tenaga Kesehatan;522;214;143
2021-04-17;Sumatera Utara;Tenaga Kesehatan;522;215;143
2021-04-18;Sumatera Utara;Tenaga Kesehatan;522;215;144
2021-04-19;Sumatera Utara;Tenaga Kesehatan;522;216;147
2021-04-20;Sumatera Utara;Tenaga Kesehatan;522;217;148
2021-04-21;Sumatera Utara;Tenaga Kesehatan;522;217;148
2021-04-22;Sumatera Utara;Tenaga Kesehatan;522;218;149
2021-04-23;Sumatera Utara;Tenaga Kesehatan;522;218;150
2021-04-24;Sumatera Utara;Tenaga Kesehatan;522;220;150
2021-04-25;Sumatera Utara;Tenaga Kesehatan;522;220;151
2021-04-26;Sumatera Utara;Tenaga Kesehatan;522;223;151
2021-04-27;Sumatera Utara;Tenaga Kesehatan;522;223;151
2021-04-28;Sumatera Utara;Tenaga Kesehatan;522;224;152
2021-04-29;Sumatera Utara;Tenaga Kesehatan;522;225;153
2021-04-30;Sumatera Utara;Tenaga Kesehatan;522;226;153
2021-05-01;Sumatera Utara;Tenaga Kesehatan;522;226;154
2021-05-02;Sumatera Utara;Tenaga Kesehatan;522;227;155
2021-05-03;Sumatera Utara;Tenaga Kesehatan;522;227;155
2021-05-04;Sumatera Utara;Tenaga Kesehatan;522;228;155
2021-05-05;Sumatera Utara;Tenaga Kesehatan;522;228;157
2021-05-06;Sumatera Utara;Tenaga Kesehatan;522;228;157
2021-05-07;Sumatera Utara;Tenaga Kesehatan;522;229;158
2021-05-08;Sumatera Utara;Tenaga Kesehatan;522;229;158
2021-05-09;Sumatera Utara;Tenaga Kesehatan;522;229;158
2021-05-10;Sumatera Utara;Tenaga Kesehatan;522;230;158
2021-05-11;Sumatera Utara;Tenaga Kesehatan;522;230;159
2021-05-12;Sumatera Utara;Tenaga Kesehatan;522;230;159
2021-05-13;Sumatera Utara;Tenaga Kesehatan;522;230;160
2021-05-14;Sumatera Utara;Tenaga Kesehatan;522;232;160
2021-05-15;Sumatera Utara;Tenaga Kesehatan;522;234;161
2021-05-16;Sumatera Utara;Tenaga Kesehatan;522;234;161
2021-05-17;Sumatera Utara;Tenaga Kesehatan;522;235;162
2021-05-18;Sumatera Utara;Tenaga Kesehatan;522;236;162
2021-05-19;Sumatera Utara;Tenaga Kesehatan;522;236;162
2021-05-20;Sumatera Utara;Tenaga Kesehatan;522;237;162
2021-05-21;Sumatera Utara;Tenaga Kesehatan;522;237;163
2021-05-22;Sumatera Utara;Tenaga Kesehatan;522;238;163
2021-05-23;Sumatera Utara;Tenaga Kesehatan;522;238;163
2021-05-24;Sumatera Utara;Tenaga Kesehatan;522;241;163
2021-05-25;Sumatera Utara;Tenaga Kesehatan;522;242;163
2021-05-26;Sumatera Utara;Tenaga Kesehatan;522;242;163
2021-05-27;Sumatera Utara;Tenaga Kesehatan;522;242;165
2021-05-28;Sumatera Utara;Tenaga Kesehatan;522;244;166
2021-05-29;Sumatera Utara;Tenaga Kesehatan;522;244;167
2021-05-30;Sumatera Utara;Tenaga Kesehatan;522;245;168
2021-05-31;Sumatera Utara;Tenaga Kesehatan;522;246;168
2021-06-01;Sumatera Utara;Tenaga Kesehatan;522;246;168
2021-06-02;Sumatera Utara;Tenaga Kesehatan;522;247;168
2021-06-03;Sumatera Utara;Tenaga Kesehatan;522;247;169
2021-06-04;Sumatera Utara;Tenaga Kesehatan;522;247;170
2021-06-05;Sumatera Utara;Tenaga Kesehatan;522;248;170
2021-06-06;Sumatera Utara;Tenaga Kesehatan;522;248;172
2021-06-07;Sumatera Utara;Tenaga Kesehatan;522;248;173
2021-06-08;Sumatera Utara;Tenaga Kesehatan;522;249;173
2021-06-09;Sumatera Utara;Tenaga Kesehatan;522;249;174
2021-06-10;Sumatera Utara;Tenaga Kesehatan;522;250;174
2021-06-11;Sumatera Utara;Tenaga Kesehatan;522;251;174
2021-06-12;Sumatera Utara;Tenaga Kesehatan;522;251;176
2021-06-13;Sumatera Utara;Tenaga Kesehatan;522;252;176
2021-06-14;Sumatera Utara;Tenaga Kesehatan;522;253;176
2021-03-05;Aceh;Lansia;3518;5;0
2021-03-06;Aceh;Lansia;3518;5;0
2021-03-07;Aceh;Lansia;3518;5;0
2021-03-08;Aceh;Lansia;3518;5;0
2021-03-09;Aceh;Lansia;3518;5;0
2021-03-10;Aceh;Lansia;3518;5;0
2021-03-11;Aceh;Lansia;3518;6;0
2021-03-12;Aceh;Lansia;3518;6;0
2021-03-13;Aceh;Lansia;3518;6;0
2021-03-14;Aceh;Lansia;3518;6;0
2021-03-15;Aceh;Lansia;3518;6;0
2021-03-16;Aceh;Lansia;3518;7;0
2021-03-17;Aceh;Lansia;3518;7;0
2021-03-18;Aceh;Lansia;3518;7;0
2021-03-19;Aceh;Lansia;3518;7;0
2021-03-20;Aceh;Lansia;3518;8;0
2021-03-21;Aceh;Lansia;3518;8;0
2021-03-22;Aceh;Lansia;3518;8;0
2021-03-23;Aceh;Lansia;3518;9;0
2021-03-24;Aceh;Lansia;3518;10;0
2021-03-25;Aceh;Lansia;3518;10;0
2021-03-26;Aceh;Lansia;3518;10;0
2021-03-27;Aceh;Lansia;3518;11;0
2021-03-28;Aceh;Lansia;3518;11;0
2021-03-29;Aceh;Lansia;3518;12;0
2021-03-30;Aceh;Lansia;3518;12;0
2021-03-31;Aceh;Lansia;3518;12;0
2021-04-01;Aceh;Lansia;3518;12;0
2021-04-02;Aceh;Lansia;3518;13;0
2021-04-03;Aceh;Lansia;3518;14;0
2021-04-04;Aceh;Lansia;3518;14;0
2021-04-05;Aceh;Lansia;3518;14;0
2021-04-06;Aceh;Lansia;3518;14;1
2021-04-07;Aceh;Lansia;3518;15;1
2021-04-08;Aceh;Lansia;3518;15;1
2021-04-09;Aceh;Lansia;3518;15;1
2021-04-10;Aceh;Lansia;3518;15;1
2021-04-11;Aceh;Lansia;3518;15;1
2021-04-12;Aceh;Lansia;3518;16;1
2021-04-13;Aceh;Lansia;3518;17;1
2021-04-14;Aceh;Lansia;3518;17;1
2021-04-15;Aceh;Lansia;3518;17;1
2021-04-16;Aceh;Lansia;3518;17;1
2021-04-17;Aceh;Lansia;3518;18;1
2021-04-18;Aceh;Lansia;3518;18;1
2021-04-19;Aceh;Lansia;3518;18;1
2021-04-20;Aceh;Lansia;3518;18;1
2021-04-21;Aceh;Lansia;3518;18;1
2021-04-22;Aceh;Lansia;3518;18;1
2021-04-23;Aceh;Lansia;3518;18;1
2021-04-24;Aceh;Lansia;3518;19;1
2021-04-25;Aceh;Lansia;3518;19;1
2021-04-26;Aceh;Lansia;3518;19;1
2021-04-27;Aceh;Lansia;3518;19;1
2021-04-28;Aceh;Lansia;3518;19;1
2021-04-29;Aceh;Lansia;3518;19;1
2021-04-30;Aceh;Lansia;3518;19;1
2021-05-01;Aceh;Lansia;3518;19;1
2021-05-02;Aceh;Lansia;3518;20;1
2021-05-03;Aceh;Lansia;3518;20;1
2021-05-04;Aceh;Lansia;3518;20;1
2021-05-05;Aceh;Lansia;3518;21;1
2021-05-06;Aceh;Lansia;3518;21;1
2021-05-07;Aceh;Lansia;3518;21;1
2021-05-08;Aceh;Lansia;3518;21;1
2021-05-09;Aceh;Lansia;3518;22;1
2021-05-10;Aceh;Lansia;3518;22;1
2021-05-11;Aceh;Lansia;3518;22;1
2021-05-12;Aceh;Lansia;3518;23;1
2021-05-13;Aceh;Lansia;3518;23;1
2021-05-14;Aceh;Lansia;3518;23;1
2021-05-15;Aceh;Lansia;3518;24;1
2021-05-16;Aceh;Lansia;3518;24;1
2021-05-17;Aceh;Lansia;3518;24;1
2021-05-18;Aceh;Lansia;3518;24;1
2021-05-19;Aceh;Lansia;3518;24;1
2021-05-20;Aceh;Lansia;3518;24;1
2021-05-21;Aceh;Lansia;3518;25;1
2021-05-22;Aceh;Lansia;3518;25;1
2021-05-23;Aceh;Lansia;3518;25;1
2021-05-24;Aceh;Lansia;3518;25;1
2021-05-25;Aceh;Lansia;3518;26;1
2021-05-26;Aceh;Lansia;3518;26;1
2021-05-27;Aceh;Lansia;3518;26;1
2021-05-28;Aceh;Lansia;3518;27;1
2021-05-29;Aceh;Lansia;3518;27;1
2021-05-30;Aceh;Lansia;3518;27;1
2021-05-31;Aceh;Lansia;3518;27;1
2021-06-01;Aceh;Lansia;3518;28;1
2021-06-02;Aceh;Lansia;3518;28;1
2021-06-03;Aceh;Lansia;3518;28;1
2021-06-04;Aceh;Lansia;3518;28;1
2021-06-05;Aceh;Lansia;3518;28;1
2021-06-06;Aceh;Lansia;3518;28;1
2021-06-07;Aceh;Lansia;3518;28;1
2021-06-08;Aceh;Lansia;3518;29;1
2021-06-09;Aceh;Lansia;3518;29;1
2021-06-10;Aceh;Lansia;3518;29;1
2021-06-11;Aceh;Lansia;3518;30;1
2021-06-12;Aceh;Lansia;3518;31;1
2021-06-13;Aceh;Lansia;3518;31;1
2021-06-14;Aceh;Lansia;3518;31;1
2021-03-05;Banten;Lansia;3354;65;0
2021-03-06;Banten;Lansia;3354;71;1
2021-03-07;Banten;Lansia;3354;72;1
2021-03-08;Banten;Lansia;3354;72;1
2021-03-09;Banten;Lansia;3354;73;2
2021-03-10;Banten;Lansia;3354;78;3
2021-03-11;Banten;Lansia;3354;79;3
2021-03-12;Banten;Lansia;3354;100;3
2021-03-13;Banten;Lansia;3354;103;3
2021-03-14;Banten;Lansia;3354;105;4
2021-03-15;Banten;Lansia;3354;105;4
2021-03-16;Banten;Lansia;3354;108;4
2021-03-17;Banten;Lansia;3354;109;5
2021-03-18;Banten;Lansia;3354;115;5
2021-03-19;Banten;Lansia;3354;115;6
2021-03-20;Banten;Lansia;3354;119;7
2021-03-21;Banten;Lansia;3354;145;8
2021-03-22;Banten;Lansia;3354;148;9
2021-03-23;Banten;Lansia;3354;148;10
2021-03-24;Banten;Lansia;3354;148;10
2021-03-25;Banten;Lansia;3354;149;10
2021-03-26;Banten;Lansia;3354;151;11
2021-03-27;Banten;Lansia;3354;152;11
2021-03-28;Banten;Lansia;3354;158;12
2021-03-29;Banten;Lansia;3354;162;12
2021-03-30;Banten;Lansia;3354;177;13
2021-03-31;Banten;Lansia;3354;179;13
