"Tanggal","Provinsi","Jenis Kelamin","Jumlah"
"2021-04-21","KEPULAUAN BANGKA BELITUNG","tidak diketahui",14
"2021-04-22","KEPULAUAN BANGKA BELITUNG","tidak diketahui",14
"2021-04-23","KEPULAUAN BANGKA BELITUNG","tidak diketahui",14
"2021-04-24","KEPULAUAN BANGKA BELITUNG","tidak diketahui",15
"2021-04-25","KEPULAUAN BANGKA BELITUNG","tidak diketahui",15
"2021-04-26","KEPULAUAN BANGKA BELITUNG","tidak diketahui",15
"2021-04-27","KEPULAUAN BANGKA BELITUNG","tidak diketahui",15
"2021-04-30","KEPULAUAN BANGKA BELITUNG","tidak diketahui",15
"2021-05-01","KEPULAUAN BANGKA BELITUNG","tidak diketahui",15
"2021-05-02","KEPULAUAN BANGKA BELITUNG","tidak diketahui",15
"2021-05-04","KEPULAUAN BANGKA BELITUNG","tidak diketahui",15
"2021-05-06","KEPULAUAN BANGKA BELITUNG","tidak diketahui",15
"2021-05-08","KEPULAUAN BANGKA BELITUNG","tidak diketahui",15
"2021-05-10","KEPULAUAN BANGKA BELITUNG","tidak diketahui",15
"2021-05-13","KEPULAUAN BANGKA BELITUNG","tidak diketahui",15
"2021-05-14","KEPULAUAN BANGKA BELITUNG","tidak diketahui",15
"2021-05-16","KEPULAUAN BANGKA BELITUNG","tidak diketahui",15
"2021-05-19","KEPULAUAN BANGKA BELITUNG","tidak diketahui",15
"2021-05-25","KEPULAUAN BANGKA BELITUNG","tidak diketahui",15
"2021-05-26","KEPULAUAN BANGKA BELITUNG","tidak diketahui",15
"2021-05-29","KEPULAUAN BANGKA BELITUNG","tidak diketahui",16
"2021-05-31","KEPULAUAN BANGKA BELITUNG","tidak diketahui",16
"2021-06-02","KEPULAUAN BANGKA BELITUNG","tidak diketahui",16
"2021-06-10","KEPULAUAN BANGKA BELITUNG","tidak diketahui",16
"2021-06-12","KEPULAUAN BANGKA BELITUNG","tidak diketahui",16
"2021-06-13","KEPULAUAN BANGKA BELITUNG","tidak diketahui",16
"2021-03-24","KEPULAUAN RIAU","tidak diketahui",22
"2021-03-28","KEPULAUAN RIAU","tidak diketahui",22
"2021-04-07","KEPULAUAN RIAU","tidak diketahui",22
"2021-04-12","KEPULAUAN RIAU","tidak diketahui",22
"2021-04-15","KEPULAUAN RIAU","tidak diketahui",22
"2021-04-16","KEPULAUAN RIAU","tidak diketahui",22
"2021-04-17","KEPULAUAN RIAU","tidak diketahui",22
"2021-04-18","KEPULAUAN RIAU","tidak diketahui",22
"2021-04-19","KEPULAUAN RIAU","tidak diketahui",22
"2021-04-20","KEPULAUAN RIAU","tidak diketahui",22
"2021-04-21","KEPULAUAN RIAU","tidak diketahui",22
"2021-04-22","KEPULAUAN RIAU","tidak diketahui",22
"2021-04-23","KEPULAUAN RIAU","tidak diketahui",22
"2021-04-24","KEPULAUAN RIAU","tidak diketahui",22
"2021-04-25","KEPULAUAN RIAU","tidak diketahui",22
"2021-04-26","KEPULAUAN RIAU","tidak diketahui",22
"2021-04-27","KEPULAUAN RIAU","tidak diketahui",22
"2021-04-30","KEPULAUAN RIAU","tidak diketahui",22
"2021-05-01","KEPULAUAN RIAU","tidak diketahui",22
"2021-05-02","KEPULAUAN RIAU","tidak diketahui",22
"2021-05-04","KEPULAUAN RIAU","tidak diketahui",22
"2021-05-06","KEPULAUAN RIAU","tidak diketahui",22
"2021-05-08","KEPULAUAN RIAU","tidak diketahui",22
"2021-05-10","KEPULAUAN RIAU","tidak diketahui",22
"2021-05-13","KEPULAUAN RIAU","tidak diketahui",22
"2021-05-14","KEPULAUAN RIAU","tidak diketahui",26
"2021-05-16","KEPULAUAN RIAU","tidak diketahui",26
"2021-05-19","KEPULAUAN RIAU","tidak diketahui",22
"2021-05-25","KEPULAUAN RIAU","tidak diketahui",22
"2021-05-26","KEPULAUAN RIAU","tidak diketahui",22
"2021-05-29","KEPULAUAN RIAU","tidak diketahui",22
"2021-05-31","KEPULAUAN RIAU","tidak diketahui",22
"2021-06-02","KEPULAUAN RIAU","tidak diketahui",28
"2021-06-10","KEPULAUAN RIAU","tidak diketahui",23
"2021-06-12","KEPULAUAN RIAU","tidak diketahui",23
"2021-06-13","KEPULAUAN RIAU","tidak diketahui",23
"2021-03-24","LAMPUNG","tidak diketahui",49
"2021-03-28","LAMPUNG","tidak diketahui",49
"2021-04-07","LAMPUNG","tidak diketahui",49
"2021-04-12","LAMPUNG","tidak diketahui",49
"2021-04-15","LAMPUNG","tidak diketahui",49
"2021-04-16","LAMPUNG","tidak diketahui",49
"2021-04-17","LAMPUNG","tidak diketahui",49
"2021-04-18","LAMPUNG","tidak diketahui",49
"2021-04-19","LAMPUNG","tidak diketahui",49
"2021-04-20","LAMPUNG","tidak diketahui",50
"2021-04-21","LAMPUNG","tidak diketahui",50
"2021-04-22","LAMPUNG","tidak diketahui",50
"2021-04-23","LAMPUNG","tidak diketahui",50
"2021-04-24","LAMPUNG","tidak diketahui",50
"2021-04-25","LAMPUNG","tidak diketahui",50
"2021-04-26","LAMPUNG","tidak diketahui",50
"2021-04-27","LAMPUNG","tidak diketahui",50
"2021-04-30","LAMPUNG","tidak diketahui",50
"2021-05-01","LAMPUNG","tidak diketahui",50
"2021-05-02","LAMPUNG","tidak diketahui",50
"2021-05-04","LAMPUNG","tidak diketahui",49
"2021-05-06","LAMPUNG","tidak diketahui",49
"2021-05-08","LAMPUNG","tidak diketahui",49
"2021-05-10","LAMPUNG","tidak diketahui",49
"2021-05-13","LAMPUNG","tidak diketahui",49
"2021-05-14","LAMPUNG","tidak diketahui",49
"2021-05-16","LAMPUNG","tidak diketahui",49
"2021-05-19","LAMPUNG","tidak diketahui",49
"2021-05-25","LAMPUNG","tidak diketahui",49
"2021-05-26","LAMPUNG","tidak diketahui",49
"2021-05-29","LAMPUNG","tidak diketahui",49
"2021-05-31","LAMPUNG","tidak diketahui",49
"2021-06-02","LAMPUNG","tidak diketahui",49
"2021-06-10","LAMPUNG","tidak diketahui",49
"2021-06-12","LAMPUNG","tidak diketahui",49
"2021-06-13","LAMPUNG","tidak diketahui",49
"2021-03-24","MALUKU","tidak diketahui",99
"2021-03-28","MALUKU","tidak diketahui",103
"2021-04-07","MALUKU","tidak diketahui",103
"2021-04-12","MALUKU","tidak diketahui",103
"2021-04-15","MALUKU","tidak diketahui",103
"2021-04-16","MALUKU","tidak diketahui",103
"2021-04-17","MALUKU","tidak diketahui",103
"2021-04-18","MALUKU","tidak diketahui",103
"2021-04-19","MALUKU","tidak diketahui",103
"2021-04-20","MALUKU","tidak diketahui",103
"2021-04-21","MALUKU","tidak diketahui",103
"2021-04-22","MALUKU","tidak diketahui",103
"2021-04-23","MALUKU","tidak diketahui",103
"2021-04-24","MALUKU","tidak diketahui",103
"2021-04-25","MALUKU","tidak diketahui",103
"2021-04-26","MALUKU","tidak diketahui",103
"2021-04-27","MALUKU","tidak diketahui",103
"2021-04-30","MALUKU","tidak diketahui",104
"2021-05-01","MALUKU","tidak diketahui",104
"2021-05-02","MALUKU","tidak diketahui",105
"2021-05-04","MALUKU","tidak diketahui",105
"2021-05-06","MALUKU","tidak diketahui",105
"2021-05-08","MALUKU","tidak diketahui",105
"2021-05-10","MALUKU","tidak diketahui",105
"2021-05-13","MALUKU","tidak diketahui",105
"2021-05-14","MALUKU","tidak diketahui",105
"2021-05-16","MALUKU","tidak diketahui",105
"2021-05-19","MALUKU","tidak diketahui",105
"2021-05-25","MALUKU","tidak diketahui",112
"2021-05-26","MALUKU","tidak diketahui",112
"2021-05-29","MALUKU","tidak diketahui",112
"2021-05-31","MALUKU","tidak diketahui",112
"2021-06-02","MALUKU","tidak diketahui",112
"2021-06-10","MALUKU","tidak diketahui",112
"2021-06-12","MALUKU","tidak diketahui",112
"2021-06-13","MALUKU","tidak diketahui",112
"2021-03-24","MALUKU UTARA","tidak diketahui",231
"2021-03-28","MALUKU UTARA","tidak diketahui",231
"2021-04-07","MALUKU UTARA","tidak diketahui",231
"2021-04-12","MALUKU UTARA","tidak diketahui",231
"2021-04-15","MALUKU UTARA","tidak diketahui",231
"2021-04-16","MALUKU UTARA","tidak diketahui",231
"2021-04-17","MALUKU UTARA","tidak diketahui",231
"2021-04-18","MALUKU UTARA","tidak diketahui",231
"2021-04-19","MALUKU UTARA","tidak diketahui",231
"2021-04-20","MALUKU UTARA","tidak diketahui",231
"2021-04-21","MALUKU UTARA","tidak diketahui",231
"2021-04-22","MALUKU UTARA","tidak diketahui",231
"2021-04-23","MALUKU UTARA","tidak diketahui",231
"2021-04-24","MALUKU UTARA","tidak diketahui",231
"2021-04-25","MALUKU UTARA","tidak diketahui",231
"2021-04-26","MALUKU UTARA","tidak diketahui",231
"2021-04-27","MALUKU UTARA","tidak diketahui",231
"2021-04-30","MALUKU UTARA","tidak diketahui",231
"2021-05-01","MALUKU UTARA","tidak diketahui",231
"2021-05-02","MALUKU UTARA","tidak diketahui",231
"2021-05-04","MALUKU UTARA","tidak diketahui",231
"2021-05-06","MALUKU UTARA","tidak diketahui",231
"2021-05-08","MALUKU UTARA","tidak diketahui",231
"2021-05-10","MALUKU UTARA","tidak diketahui",231
"2021-05-13","MALUKU UTARA","tidak diketahui",231
"2021-05-14","MALUKU UTARA","tidak diketahui",231
"2021-05-16","MALUKU UTARA","tidak diketahui",231
"2021-05-19","MALUKU UTARA","tidak diketahui",231
"2021-05-25","MALUKU UTARA","tidak diketahui",231
"2021-05-26","MALUKU UTARA","tidak diketahui",231
"2021-05-29","MALUKU UTARA","tidak diketahui",231
"2021-05-31","MALUKU UTARA","tidak diketahui",231
"2021-06-02","MALUKU UTARA","tidak diketahui",231
"2021-06-10","MALUKU UTARA","tidak diketahui",231
"2021-06-12","MALUKU UTARA","tidak diketahui",231
"2021-06-13","MALUKU UTARA","tidak diketahui",231
"2021-03-24","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-03-28","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-04-07","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-04-12","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-04-15","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-04-16","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-04-17","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-04-18","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-04-19","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-04-20","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-04-21","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-04-22","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-04-23","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-04-24","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-04-25","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-04-26","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-04-27","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-04-30","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-05-01","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-05-02","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-05-04","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-05-06","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-05-08","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-05-10","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-05-13","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-05-14","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-05-16","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-05-19","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-05-25","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-05-26","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-05-29","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-05-31","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-06-02","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-06-10","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-06-12","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-06-13","NUSA TENGGARA BARAT","tidak diketahui",8
"2021-03-24","NUSA TENGGARA TIMUR","tidak diketahui",67
"2021-03-28","NUSA TENGGARA TIMUR","tidak diketahui",67
"2021-04-07","NUSA TENGGARA TIMUR","tidak diketahui",66
"2021-04-12","NUSA TENGGARA TIMUR","tidak diketahui",66
"2021-04-15","NUSA TENGGARA TIMUR","tidak diketahui",168
"2021-04-16","NUSA TENGGARA TIMUR","tidak diketahui",168
"2021-04-17","NUSA TENGGARA TIMUR","tidak diketahui",167
"2021-04-18","NUSA TENGGARA TIMUR","tidak diketahui",167
"2021-04-19","NUSA TENGGARA TIMUR","tidak diketahui",167
"2021-04-20","NUSA TENGGARA TIMUR","tidak diketahui",167
"2021-04-21","NUSA TENGGARA TIMUR","tidak diketahui",167
"2021-04-22","NUSA TENGGARA TIMUR","tidak diketahui",167
"2021-04-23","NUSA TENGGARA TIMUR","tidak diketahui",167
"2021-04-24","NUSA TENGGARA TIMUR","tidak diketahui",167
"2021-04-25","NUSA TENGGARA TIMUR","tidak diketahui",167
"2021-04-26","NUSA TENGGARA TIMUR","tidak diketahui",167
"2021-04-27","NUSA TENGGARA TIMUR","tidak diketahui",157
"2021-04-30","NUSA TENGGARA TIMUR","tidak diketahui",162
"2021-05-01","NUSA TENGGARA TIMUR","tidak diketahui",162
"2021-05-02","NUSA TENGGARA TIMUR","tidak diketahui",162
"2021-05-04","NUSA TENGGARA TIMUR","tidak diketahui",162
"2021-05-06","NUSA TENGGARA TIMUR","tidak diketahui",162
"2021-05-08","NUSA TENGGARA TIMUR","tidak diketahui",162
"2021-05-10","NUSA TENGGARA TIMUR","tidak diketahui",162
"2021-05-13","NUSA TENGGARA TIMUR","tidak diketahui",162
"2021-05-14","NUSA TENGGARA TIMUR","tidak diketahui",161
"2021-05-16","NUSA TENGGARA TIMUR","tidak diketahui",161
"2021-05-19","NUSA TENGGARA TIMUR","tidak diketahui",161
"2021-05-25","NUSA TENGGARA TIMUR","tidak diketahui",161
"2021-05-26","NUSA TENGGARA TIMUR","tidak diketahui",161
"2021-05-29","NUSA TENGGARA TIMUR","tidak diketahui",142
"2021-05-31","NUSA TENGGARA TIMUR","tidak diketahui",118
"2021-06-02","NUSA TENGGARA TIMUR","tidak diketahui",118
"2021-06-10","NUSA TENGGARA TIMUR","tidak diketahui",117
"2021-06-12","NUSA TENGGARA TIMUR","tidak diketahui",115
"2021-06-13","NUSA TENGGARA TIMUR","tidak diketahui",115
"2021-03-24","PAPUA","tidak diketahui",1800
"2021-03-28","PAPUA","tidak diketahui",1800
"2021-04-07","PAPUA","tidak diketahui",1800
"2021-04-12","PAPUA","tidak diketahui",1800
"2021-04-15","PAPUA","tidak diketahui",1800
"2021-04-16","PAPUA","tidak diketahui",1800
"2021-04-17","PAPUA","tidak diketahui",1800
"2021-04-18","PAPUA","tidak diketahui",1800
"2021-04-19","PAPUA","tidak diketahui",1800
"2021-04-20","PAPUA","tidak diketahui",1800
"2021-04-21","PAPUA","tidak diketahui",1800
"2021-04-22","PAPUA","tidak diketahui",1800
"2021-04-23","PAPUA","tidak diketahui",1800
"2021-04-24","PAPUA","tidak diketahui",1800
"2021-04-25","PAPUA","tidak diketahui",1800
"2021-04-26","PAPUA","tidak diketahui",1799
"2021-04-27","PAPUA","tidak diketahui",1799
"2021-04-30","PAPUA","tidak diketahui",1799
"2021-05-01","PAPUA","tidak diketahui",1799
"2021-05-02","PAPUA","tidak diketahui",1799
"2021-05-04","PAPUA","tidak diketahui",1799
"2021-05-06","PAPUA","tidak diketahui",1799
"2021-05-08","PAPUA","tidak diketahui",1801
"2021-05-10","PAPUA","tidak diketahui",1801
"2021-05-13","PAPUA","tidak diketahui",1801
"2021-05-14","PAPUA","tidak diketahui",1801
"2021-05-16","PAPUA","tidak diketahui",1801
"2021-05-19","PAPUA","tidak diketahui",1801
"2021-05-25","PAPUA","tidak diketahui",1801
"2021-05-26","PAPUA","tidak diketahui",1801
"2021-05-29","PAPUA","tidak diketahui",1801
"2021-05-31","PAPUA","tidak diketahui",1801
"2021-06-02","PAPUA","tidak diketahui",1801
"2021-06-10","PAPUA","tidak diketahui",1801
"2021-06-12","PAPUA","tidak diketahui",1801
"2021-06-13","PAPUA","tidak diketahui",1801
"2021-03-24","PAPUA BARAT","tidak diketahui",16
"2021-03-28","PAPUA BARAT","tidak diketahui",16
"2021-04-07","PAPUA BARAT","tidak diketahui",16
"2021-04-12","PAPUA BARAT","tidak diketahui",16
"2021-04-15","PAPUA BARAT","tidak diketahui",16
"2021-04-16","PAPUA BARAT","tidak diketahui",16
"2021-04-17","PAPUA BARAT","tidak diketahui",16
"2021-04-18","PAPUA BARAT","tidak diketahui",16
"2021-04-19","PAPUA BARAT","tidak diketahui",16
"2021-04-20","PAPUA BARAT","tidak diketahui",16
"2021-04-21","PAPUA BARAT","tidak diketahui",16
"2021-04-22","PAPUA BARAT","tidak diketahui",16
"2021-04-23","PAPUA BARAT","tidak diketahui",16
"2021-04-24","PAPUA BARAT","tidak diketahui",16
"2021-04-25","PAPUA BARAT","tidak diketahui",16
"2021-04-26","PAPUA BARAT","tidak diketahui",16
"2021-04-27","PAPUA BARAT","tidak diketahui",16
"2021-04-30","PAPUA BARAT","tidak diketahui",16
"2021-05-01","PAPUA BARAT","tidak diketahui",16
"2021-05-02","PAPUA BARAT","tidak diketahui",16
"2021-05-04","PAPUA BARAT","tidak diketahui",16
"2021-05-06","PAPUA BARAT","tidak diketahui",16
"2021-05-08","PAPUA BARAT","tidak diketahui",16
"2021-05-10","PAPUA BARAT","tidak diketahui",16
"2021-05-13","PAPUA BARAT","tidak diketahui",16
"2021-05-14","PAPUA BARAT","tidak diketahui",16
"2021-05-16","PAPUA BARAT","tidak diketahui",16
"2021-05-19","PAPUA BARAT","tidak diketahui",16
"2021-05-25","PAPUA BARAT","tidak diketahui",17
"2021-05-26","PAPUA BARAT","tidak diketahui",17
"2021-05-29","PAPUA BARAT","tidak diketahui",17
"2021-05-31","PAPUA BARAT","tidak diketahui",17
"2021-06-02","PAPUA BARAT","tidak diketahui",17
"2021-06-10","PAPUA BARAT","tidak diketahui",17
"2021-06-12","PAPUA BARAT","tidak diketahui",17
"2021-06-13","PAPUA BARAT","tidak diketahui",17
"2021-03-24","RIAU","tidak diketahui",14
"2021-03-28","RIAU","tidak diketahui",14
"2021-04-07","RIAU","tidak diketahui",14
"2021-04-12","RIAU","tidak diketahui",14
"2021-04-15","RIAU","tidak diketahui",14
"2021-04-16","RIAU","tidak diketahui",14
"2021-04-17","RIAU","tidak diketahui",14
"2021-04-18","RIAU","tidak diketahui",14
"2021-04-19","RIAU","tidak diketahui",14
"2021-04-20","RIAU","tidak diketahui",14
"2021-04-21","RIAU","tidak diketahui",14
"2021-04-22","RIAU","tidak diketahui",14
"2021-04-23","RIAU","tidak diketahui",14
"2021-04-24","RIAU","tidak diketahui",14
"2021-04-25","RIAU","tidak diketahui",14
"2021-04-26","RIAU","tidak diketahui",14
"2021-04-27","RIAU","tidak diketahui",14
"2021-04-30","RIAU","tidak diketahui",15
"2021-05-01","RIAU","tidak diketahui",15
"2021-05-02","RIAU","tidak diketahui",15
"2021-05-04","RIAU","tidak diketahui",16
"2021-05-06","RIAU","tidak diketahui",16
"2021-05-08","RIAU","tidak diketahui",16
"2021-05-10","RIAU","tidak diketahui",16
"2021-05-13","RIAU","tidak diketahui",16
"2021-05-14","RIAU","tidak diketahui",16
"2021-05-16","RIAU","tidak diketahui",16
"2021-05-19","RIAU","tidak diketahui",16
"2021-05-25","RIAU","tidak diketahui",15
"2021-05-26","RIAU","tidak diketahui",15
"2021-05-29","RIAU","tidak diketahui",15
"2021-05-31","RIAU","tidak diketahui",15
"2021-06-02","RIAU","tidak diketahui",15
"2021-06-10","RIAU","tidak diketahui",15
"2021-06-12","RIAU","tidak diketahui",15
"2021-06-13","RIAU","tidak diketahui",15
"2021-03-24","SULAWESI BARAT","tidak diketahui",2
"2021-03-28","SULAWESI BARAT","tidak diketahui",2
"2021-04-07","SULAWESI BARAT","tidak diketahui",2
"2021-04-12","SULAWESI BARAT","tidak diketahui",2
"2021-04-15","SULAWESI BARAT","tidak diketahui",2
"2021-04-16","SULAWESI BARAT","tidak diketahui",2
"2021-04-17","SULAWESI BARAT","tidak diketahui",2
"2021-04-18","SULAWESI BARAT","tidak diketahui",2
"2021-04-19","SULAWESI BARAT","tidak diketahui",2
"2021-04-20","SULAWESI BARAT","tidak diketahui",2
"2021-04-21","SULAWESI BARAT","tidak diketahui",2
"2021-04-22","SULAWESI BARAT","tidak diketahui",2
"2021-04-23","SULAWESI BARAT","tidak diketahui",2
"2021-04-24","SULAWESI BARAT","tidak diketahui",2
"2021-04-25","SULAWESI BARAT","tidak diketahui",2
"2021-04-26","SULAWESI BARAT","tidak diketahui",2
"2021-04-27","SULAWESI BARAT","tidak diketahui",2
"2021-04-30","SULAWESI BARAT","tidak diketahui",2
"2021-05-01","SULAWESI BARAT","tidak diketahui",2
"2021-05-02","SULAWESI BARAT","tidak diketahui",2
"2021-05-04","SULAWESI BARAT","tidak diketahui",2
"2021-05-06","SULAWESI BARAT","tidak diketahui",2
"2021-05-08","SULAWESI BARAT","tidak diketahui",2
"2021-05-10","SULAWESI BARAT","tidak diketahui",2
"2021-05-13","SULAWESI BARAT","tidak diketahui",2
"2021-05-14","SULAWESI BARAT","tidak diketahui",2
"2021-05-16","SULAWESI BARAT","tidak diketahui",2
"2021-05-19","SULAWESI BARAT","tidak diketahui",2
"2021-05-25","SULAWESI BARAT","tidak diketahui",2
"2021-05-26","SULAWESI BARAT","tidak diketahui",2
"2021-05-29","SULAWESI BARAT","tidak diketahui",2
"2021-05-31","SULAWESI BARAT","tidak diketahui",2
"2021-06-02","SULAWESI BARAT","tidak diketahui",2
"2021-06-10","SULAWESI BARAT","tidak diketahui",2
"2021-06-12","SULAWESI BARAT","tidak diketahui",2
"2021-06-13","SULAWESI BARAT","tidak diketahui",2
"2021-03-24","SULAWESI SELATAN","tidak diketahui",187
"2021-03-28","SULAWESI SELATAN","tidak diketahui",186
"2021-04-07","SULAWESI SELATAN","tidak diketahui",182
"2021-04-12","SULAWESI SELATAN","tidak diketahui",182
"2021-04-15","SULAWESI SELATAN","tidak diketahui",182
"2021-04-16","SULAWESI SELATAN","tidak diketahui",182
"2021-04-17","SULAWESI SELATAN","tidak diketahui",182
"2021-04-18","SULAWESI SELATAN","tidak diketahui",182
"2021-04-19","SULAWESI SELATAN","tidak diketahui",182
"2021-04-20","SULAWESI SELATAN","tidak diketahui",182
"2021-04-21","SULAWESI SELATAN","tidak diketahui",182
"2021-04-22","SULAWESI SELATAN","tidak diketahui",182
"2021-04-23","SULAWESI SELATAN","tidak diketahui",181
"2021-04-24","SULAWESI SELATAN","tidak diketahui",181
"2021-04-25","SULAWESI SELATAN","tidak diketahui",181
"2021-04-26","SULAWESI SELATAN","tidak diketahui",181
"2021-04-27","SULAWESI SELATAN","tidak diketahui",181
"2021-04-30","SULAWESI SELATAN","tidak diketahui",181
"2021-05-01","SULAWESI SELATAN","tidak diketahui",181
"2021-05-02","SULAWESI SELATAN","tidak diketahui",181
"2021-05-04","SULAWESI SELATAN","tidak diketahui",181
"2021-05-06","SULAWESI SELATAN","tidak diketahui",181
"2021-05-08","SULAWESI SELATAN","tidak diketahui",181
"2021-05-10","SULAWESI SELATAN","tidak diketahui",181
"2021-05-13","SULAWESI SELATAN","tidak diketahui",181
"2021-05-14","SULAWESI SELATAN","tidak diketahui",181
"2021-05-16","SULAWESI SELATAN","tidak diketahui",181
"2021-05-19","SULAWESI SELATAN","tidak diketahui",181
"2021-05-25","SULAWESI SELATAN","tidak diketahui",181
"2021-05-26","SULAWESI SELATAN","tidak diketahui",181
"2021-05-29","SULAWESI SELATAN","tidak diketahui",181
"2021-05-31","SULAWESI SELATAN","tidak diketahui",181
"2021-06-02","SULAWESI SELATAN","tidak diketahui",181
"2021-06-10","SULAWESI SELATAN","tidak diketahui",181
"2021-06-12","SULAWESI SELATAN","tidak diketahui",181
"2021-06-13","SULAWESI SELATAN","tidak diketahui",181
"2021-03-24","SULAWESI TENGAH","tidak diketahui",8
"2021-03-28","SULAWESI TENGAH","tidak diketahui",8
"2021-04-07","SULAWESI TENGAH","tidak diketahui",8
"2021-04-12","SULAWESI TENGAH","tidak diketahui",8
"2021-04-15","SULAWESI TENGAH","tidak diketahui",8
"2021-04-16","SULAWESI TENGAH","tidak diketahui",8
"2021-04-17","SULAWESI TENGAH","tidak diketahui",8
"2021-04-18","SULAWESI TENGAH","tidak diketahui",8
"2021-04-19","SULAWESI TENGAH","tidak diketahui",8
"2021-04-20","SULAWESI TENGAH","tidak diketahui",8
"2021-04-21","SULAWESI TENGAH","tidak diketahui",8
"2021-04-22","SULAWESI TENGAH","tidak diketahui",8
"2021-04-23","SULAWESI TENGAH","tidak diketahui",8
"2021-04-24","SULAWESI TENGAH","tidak diketahui",8
"2021-04-25","SULAWESI TENGAH","tidak diketahui",8
"2021-04-26","SULAWESI TENGAH","tidak diketahui",8
"2021-04-27","SULAWESI TENGAH","tidak diketahui",8
"2021-04-30","SULAWESI TENGAH","tidak diketahui",8
"2021-05-01","SULAWESI TENGAH","tidak diketahui",8
"2021-05-02","SULAWESI TENGAH","tidak diketahui",8
"2021-05-04","SULAWESI TENGAH","tidak diketahui",8
"2021-05-06","SULAWESI TENGAH","tidak diketahui",8
"2021-05-08","SULAWESI TENGAH","tidak diketahui",8
"2021-05-10","SULAWESI TENGAH","tidak diketahui",8
"2021-05-13","SULAWESI TENGAH","tidak diketahui",8
"2021-05-14","SULAWESI TENGAH","tidak diketahui",8
"2021-05-16","SULAWESI TENGAH","tidak diketahui",8
"2021-05-19","SULAWESI TENGAH","tidak diketahui",8
"2021-05-25","SULAWESI TENGAH","tidak diketahui",8
"2021-05-26","SULAWESI TENGAH","tidak diketahui",8
"2021-05-29","SULAWESI TENGAH","tidak diketahui",8
"2021-05-31","SULAWESI TENGAH","tidak diketahui",8
"2021-06-02","SULAWESI TENGAH","tidak diketahui",8
"2021-06-10","SULAWESI TENGAH","tidak diketahui",8
"2021-06-12","SULAWESI TENGAH","tidak diketahui",8
"2021-06-13","SULAWESI TENGAH","tidak diketahui",8
"2021-03-24","SULAWESI TENGGARA","tidak diketahui",66
"2021-03-28","SULAWESI TENGGARA","tidak diketahui",66
"2021-04-07","SULAWESI TENGGARA","tidak diketahui",66
"2021-04-12","SULAWESI TENGGARA","tidak diketahui",66
"2021-04-15","SULAWESI TENGGARA","tidak diketahui",66
"2021-04-16","SULAWESI TENGGARA","tidak diketahui",66
"2021-04-17","SULAWESI TENGGARA","tidak diketahui",66
"2021-04-18","SULAWESI TENGGARA","tidak diketahui",66
"2021-04-19","SULAWESI TENGGARA","tidak diketahui",66
"2021-04-20","SULAWESI TENGGARA","tidak diketahui",66
"2021-04-21","SULAWESI TENGGARA","tidak diketahui",66
"2021-04-22","SULAWESI TENGGARA","tidak diketahui",66
"2021-04-23","SULAWESI TENGGARA","tidak diketahui",66
"2021-04-24","SULAWESI TENGGARA","tidak diketahui",66
"2021-04-25","SULAWESI TENGGARA","tidak diketahui",66
"2021-04-26","SULAWESI TENGGARA","tidak diketahui",66
"2021-04-27","SULAWESI TENGGARA","tidak diketahui",66
"2021-04-30","SULAWESI TENGGARA","tidak diketahui",66
"2021-05-01","SULAWESI TENGGARA","tidak diketahui",66
"2021-05-02","SULAWESI TENGGARA","tidak diketahui",66
"2021-05-04","SULAWESI TENGGARA","tidak diketahui",66
"2021-05-06","SULAWESI TENGGARA","tidak diketahui",66
