"Tanggal","Provinsi","Status Covid-19","Total"
"2021-04-30","KALIMANTAN UTARA","sembuh",11027
"2021-05-01","KALIMANTAN UTARA","sembuh",11034
"2021-05-02","KALIMANTAN UTARA","sembuh",11035
"2021-05-04","KALIMANTAN UTARA","sembuh",11099
"2021-05-06","KALIMANTAN UTARA","sembuh",11140
"2021-05-08","KALIMANTAN UTARA","sembuh",11164
"2021-05-10","KALIMANTAN UTARA","sembuh",11201
"2021-05-13","KALIMANTAN UTARA","sembuh",11244
"2021-05-14","KALIMANTAN UTARA","sembuh",11244
"2021-05-16","KALIMANTAN UTARA","sembuh",11262
"2021-05-19","KALIMANTAN UTARA","sembuh",11325
"2021-05-25","KALIMANTAN UTARA","sembuh",11366
"2021-05-26","KALIMANTAN UTARA","sembuh",11367
"2021-05-29","KALIMANTAN UTARA","sembuh",11403
"2021-05-31","KALIMANTAN UTARA","sembuh",11409
"2021-06-02","KALIMANTAN UTARA","sembuh",11500
"2021-06-10","KALIMANTAN UTARA","sembuh",11651
"2021-06-12","KALIMANTAN UTARA","sembuh",11742
"2021-06-13","KALIMANTAN UTARA","sembuh",11778
"2021-03-24","KEPULAUAN BANGKA BELITUNG","sembuh",7991
"2021-03-28","KEPULAUAN BANGKA BELITUNG","sembuh",8237
"2021-04-07","KEPULAUAN BANGKA BELITUNG","sembuh",8894
"2021-04-12","KEPULAUAN BANGKA BELITUNG","sembuh",9365
"2021-04-15","KEPULAUAN BANGKA BELITUNG","sembuh",9577
"2021-04-16","KEPULAUAN BANGKA BELITUNG","sembuh",9636
"2021-04-17","KEPULAUAN BANGKA BELITUNG","sembuh",9695
"2021-04-18","KEPULAUAN BANGKA BELITUNG","sembuh",9729
"2021-04-19","KEPULAUAN BANGKA BELITUNG","sembuh",9899
"2021-04-20","KEPULAUAN BANGKA BELITUNG","sembuh",10028
"2021-04-21","KEPULAUAN BANGKA BELITUNG","sembuh",10102
"2021-04-22","KEPULAUAN BANGKA BELITUNG","sembuh",10193
"2021-04-23","KEPULAUAN BANGKA BELITUNG","sembuh",10516
"2021-04-24","KEPULAUAN BANGKA BELITUNG","sembuh",10696
"2021-04-25","KEPULAUAN BANGKA BELITUNG","sembuh",10776
"2021-04-26","KEPULAUAN BANGKA BELITUNG","sembuh",10977
"2021-04-27","KEPULAUAN BANGKA BELITUNG","sembuh",11272
"2021-04-30","KEPULAUAN BANGKA BELITUNG","sembuh",11605
"2021-05-01","KEPULAUAN BANGKA BELITUNG","sembuh",11747
"2021-05-02","KEPULAUAN BANGKA BELITUNG","sembuh",11836
"2021-05-04","KEPULAUAN BANGKA BELITUNG","sembuh",12199
"2021-05-06","KEPULAUAN BANGKA BELITUNG","sembuh",12480
"2021-05-08","KEPULAUAN BANGKA BELITUNG","sembuh",12977
"2021-05-10","KEPULAUAN BANGKA BELITUNG","sembuh",13266
"2021-05-13","KEPULAUAN BANGKA BELITUNG","sembuh",13685
"2021-05-14","KEPULAUAN BANGKA BELITUNG","sembuh",13767
"2021-05-16","KEPULAUAN BANGKA BELITUNG","sembuh",14141
"2021-05-19","KEPULAUAN BANGKA BELITUNG","sembuh",14783
"2021-05-25","KEPULAUAN BANGKA BELITUNG","sembuh",15346
"2021-05-26","KEPULAUAN BANGKA BELITUNG","sembuh",15446
"2021-05-29","KEPULAUAN BANGKA BELITUNG","sembuh",15860
"2021-05-31","KEPULAUAN BANGKA BELITUNG","sembuh",16286
"2021-06-02","KEPULAUAN BANGKA BELITUNG","sembuh",16568
"2021-06-10","KEPULAUAN BANGKA BELITUNG","sembuh",17943
"2021-06-12","KEPULAUAN BANGKA BELITUNG","sembuh",18303
"2021-06-13","KEPULAUAN BANGKA BELITUNG","sembuh",18441
"2021-03-24","KEPULAUAN RIAU","sembuh",8598
"2021-03-28","KEPULAUAN RIAU","sembuh",8637
"2021-04-07","KEPULAUAN RIAU","sembuh",8822
"2021-04-12","KEPULAUAN RIAU","sembuh",8932
"2021-04-15","KEPULAUAN RIAU","sembuh",8977
"2021-04-16","KEPULAUAN RIAU","sembuh",9025
"2021-04-17","KEPULAUAN RIAU","sembuh",9026
"2021-04-18","KEPULAUAN RIAU","sembuh",9028
"2021-04-19","KEPULAUAN RIAU","sembuh",9099
"2021-04-20","KEPULAUAN RIAU","sembuh",9135
"2021-04-21","KEPULAUAN RIAU","sembuh",9152
"2021-04-22","KEPULAUAN RIAU","sembuh",9184
"2021-04-23","KEPULAUAN RIAU","sembuh",9234
"2021-04-24","KEPULAUAN RIAU","sembuh",9243
"2021-04-25","KEPULAUAN RIAU","sembuh",9414
"2021-04-26","KEPULAUAN RIAU","sembuh",9561
"2021-04-27","KEPULAUAN RIAU","sembuh",9581
"2021-04-30","KEPULAUAN RIAU","sembuh",9751
"2021-05-01","KEPULAUAN RIAU","sembuh",9761
"2021-05-02","KEPULAUAN RIAU","sembuh",9769
"2021-05-04","KEPULAUAN RIAU","sembuh",9942
"2021-05-06","KEPULAUAN RIAU","sembuh",10142
"2021-05-08","KEPULAUAN RIAU","sembuh",10194
"2021-05-10","KEPULAUAN RIAU","sembuh",10588
"2021-05-13","KEPULAUAN RIAU","sembuh",10979
"2021-05-14","KEPULAUAN RIAU","sembuh",11001
"2021-05-16","KEPULAUAN RIAU","sembuh",11243
"2021-05-19","KEPULAUAN RIAU","sembuh",11506
"2021-05-25","KEPULAUAN RIAU","sembuh",12236
"2021-05-26","KEPULAUAN RIAU","sembuh",12363
"2021-05-29","KEPULAUAN RIAU","sembuh",12735
"2021-05-31","KEPULAUAN RIAU","sembuh",12929
"2021-06-02","KEPULAUAN RIAU","sembuh",13155
"2021-06-10","KEPULAUAN RIAU","sembuh",15015
"2021-06-12","KEPULAUAN RIAU","sembuh",16216
"2021-06-13","KEPULAUAN RIAU","sembuh",16542
"2021-03-24","LAMPUNG","sembuh",12375
"2021-03-28","LAMPUNG","sembuh",12568
"2021-04-07","LAMPUNG","sembuh",13016
"2021-04-12","LAMPUNG","sembuh",13126
"2021-04-15","LAMPUNG","sembuh",13207
"2021-04-16","LAMPUNG","sembuh",13214
"2021-04-17","LAMPUNG","sembuh",13218
"2021-04-18","LAMPUNG","sembuh",13238
"2021-04-19","LAMPUNG","sembuh",13258
"2021-04-20","LAMPUNG","sembuh",13291
"2021-04-21","LAMPUNG","sembuh",13331
"2021-04-22","LAMPUNG","sembuh",13405
"2021-04-23","LAMPUNG","sembuh",13422
"2021-04-24","LAMPUNG","sembuh",13448
"2021-04-25","LAMPUNG","sembuh",13477
"2021-04-26","LAMPUNG","sembuh",13609
"2021-04-27","LAMPUNG","sembuh",13738
"2021-04-30","LAMPUNG","sembuh",13899
"2021-05-01","LAMPUNG","sembuh",13929
"2021-05-02","LAMPUNG","sembuh",13976
"2021-05-04","LAMPUNG","sembuh",14053
"2021-05-06","LAMPUNG","sembuh",14174
"2021-05-08","LAMPUNG","sembuh",14258
"2021-05-10","LAMPUNG","sembuh",14362
"2021-05-13","LAMPUNG","sembuh",14666
"2021-05-14","LAMPUNG","sembuh",14706
"2021-05-16","LAMPUNG","sembuh",14739
"2021-05-19","LAMPUNG","sembuh",15036
"2021-05-25","LAMPUNG","sembuh",15438
"2021-05-26","LAMPUNG","sembuh",15471
"2021-05-29","LAMPUNG","sembuh",15706
"2021-05-31","LAMPUNG","sembuh",15819
"2021-06-02","LAMPUNG","sembuh",15890
"2021-06-10","LAMPUNG","sembuh",16287
"2021-06-12","LAMPUNG","sembuh",16386
"2021-06-13","LAMPUNG","sembuh",16427
"2021-03-24","MALUKU","sembuh",6759
"2021-03-28","MALUKU","sembuh",6799
"2021-04-07","MALUKU","sembuh",6921
"2021-04-12","MALUKU","sembuh",6972
"2021-04-15","MALUKU","sembuh",6975
"2021-04-16","MALUKU","sembuh",7001
"2021-04-17","MALUKU","sembuh",7014
"2021-04-18","MALUKU","sembuh",7019
"2021-04-19","MALUKU","sembuh",7025
"2021-04-20","MALUKU","sembuh",7029
"2021-04-21","MALUKU","sembuh",7031
"2021-04-22","MALUKU","sembuh",7031
"2021-04-23","MALUKU","sembuh",7042
"2021-04-24","MALUKU","sembuh",7051
"2021-04-25","MALUKU","sembuh",7056
"2021-04-26","MALUKU","sembuh",7066
"2021-04-27","MALUKU","sembuh",7056
"2021-04-30","MALUKU","sembuh",7129
"2021-05-01","MALUKU","sembuh",7130
"2021-05-02","MALUKU","sembuh",7137
"2021-05-04","MALUKU","sembuh",7137
"2021-05-06","MALUKU","sembuh",7142
"2021-05-08","MALUKU","sembuh",7168
"2021-05-10","MALUKU","sembuh",7168
"2021-05-13","MALUKU","sembuh",7192
"2021-05-14","MALUKU","sembuh",7201
"2021-05-16","MALUKU","sembuh",7217
"2021-05-19","MALUKU","sembuh",7228
"2021-05-25","MALUKU","sembuh",7344
"2021-05-26","MALUKU","sembuh",7344
"2021-05-29","MALUKU","sembuh",7364
"2021-05-31","MALUKU","sembuh",7370
"2021-06-02","MALUKU","sembuh",7383
"2021-06-10","MALUKU","sembuh",7414
"2021-06-12","MALUKU","sembuh",7442
"2021-06-13","MALUKU","sembuh",7445
"2021-03-24","MALUKU UTARA","sembuh",3616
"2021-03-28","MALUKU UTARA","sembuh",3645
"2021-04-07","MALUKU UTARA","sembuh",3691
"2021-04-12","MALUKU UTARA","sembuh",3836
"2021-04-15","MALUKU UTARA","sembuh",3910
"2021-04-16","MALUKU UTARA","sembuh",3910
"2021-04-17","MALUKU UTARA","sembuh",3955
"2021-04-18","MALUKU UTARA","sembuh",3955
"2021-04-19","MALUKU UTARA","sembuh",4000
"2021-04-20","MALUKU UTARA","sembuh",4014
"2021-04-21","MALUKU UTARA","sembuh",4073
"2021-04-22","MALUKU UTARA","sembuh",4086
"2021-04-23","MALUKU UTARA","sembuh",4092
"2021-04-24","MALUKU UTARA","sembuh",4093
"2021-04-25","MALUKU UTARA","sembuh",4093
"2021-04-26","MALUKU UTARA","sembuh",4113
"2021-04-27","MALUKU UTARA","sembuh",4117
"2021-04-30","MALUKU UTARA","sembuh",4147
"2021-05-01","MALUKU UTARA","sembuh",4147
"2021-05-02","MALUKU UTARA","sembuh",4147
"2021-05-04","MALUKU UTARA","sembuh",4186
"2021-05-06","MALUKU UTARA","sembuh",4219
"2021-05-08","MALUKU UTARA","sembuh",4219
"2021-05-10","MALUKU UTARA","sembuh",4221
"2021-05-13","MALUKU UTARA","sembuh",4221
"2021-05-14","MALUKU UTARA","sembuh",4221
"2021-05-16","MALUKU UTARA","sembuh",4224
"2021-05-19","MALUKU UTARA","sembuh",4232
"2021-05-25","MALUKU UTARA","sembuh",4252
"2021-05-26","MALUKU UTARA","sembuh",4252
"2021-05-29","MALUKU UTARA","sembuh",4252
"2021-05-31","MALUKU UTARA","sembuh",4272
"2021-06-02","MALUKU UTARA","sembuh",4289
"2021-06-10","MALUKU UTARA","sembuh",4325
"2021-06-12","MALUKU UTARA","sembuh",4347
"2021-06-13","MALUKU UTARA","sembuh",4347
"2021-03-24","NUSA TENGGARA BARAT","sembuh",7140
"2021-03-28","NUSA TENGGARA BARAT","sembuh",7158
"2021-04-07","NUSA TENGGARA BARAT","sembuh",7280
"2021-04-12","NUSA TENGGARA BARAT","sembuh",7354
"2021-04-15","NUSA TENGGARA BARAT","sembuh",7363
"2021-04-16","NUSA TENGGARA BARAT","sembuh",7381
"2021-04-17","NUSA TENGGARA BARAT","sembuh",7390
"2021-04-18","NUSA TENGGARA BARAT","sembuh",7646
"2021-04-19","NUSA TENGGARA BARAT","sembuh",7652
"2021-04-20","NUSA TENGGARA BARAT","sembuh",7652
"2021-04-21","NUSA TENGGARA BARAT","sembuh",7670
"2021-04-22","NUSA TENGGARA BARAT","sembuh",7670
"2021-04-23","NUSA TENGGARA BARAT","sembuh",7680
"2021-04-24","NUSA TENGGARA BARAT","sembuh",7680
"2021-04-25","NUSA TENGGARA BARAT","sembuh",7680
"2021-04-26","NUSA TENGGARA BARAT","sembuh",7689
"2021-04-27","NUSA TENGGARA BARAT","sembuh",7711
"2021-04-30","NUSA TENGGARA BARAT","sembuh",7837
"2021-05-01","NUSA TENGGARA BARAT","sembuh",7872
"2021-05-02","NUSA TENGGARA BARAT","sembuh",7893
"2021-05-04","NUSA TENGGARA BARAT","sembuh",7931
"2021-05-06","NUSA TENGGARA BARAT","sembuh",7947
"2021-05-08","NUSA TENGGARA BARAT","sembuh",7957
"2021-05-10","NUSA TENGGARA BARAT","sembuh",7970
"2021-05-13","NUSA TENGGARA BARAT","sembuh",7973
"2021-05-14","NUSA TENGGARA BARAT","sembuh",7982
"2021-05-16","NUSA TENGGARA BARAT","sembuh",7985
"2021-05-19","NUSA TENGGARA BARAT","sembuh",8050
"2021-05-25","NUSA TENGGARA BARAT","sembuh",8088
"2021-05-26","NUSA TENGGARA BARAT","sembuh",8090
"2021-05-29","NUSA TENGGARA BARAT","sembuh",8608
"2021-05-31","NUSA TENGGARA BARAT","sembuh",8824
"2021-06-02","NUSA TENGGARA BARAT","sembuh",9093
"2021-06-10","NUSA TENGGARA BARAT","sembuh",9527
"2021-06-12","NUSA TENGGARA BARAT","sembuh",9582
"2021-06-13","NUSA TENGGARA BARAT","sembuh",9582
"2021-03-24","NUSA TENGGARA TIMUR","sembuh",9379
"2021-03-28","NUSA TENGGARA TIMUR","sembuh",9508
"2021-04-07","NUSA TENGGARA TIMUR","sembuh",10584
"2021-04-12","NUSA TENGGARA TIMUR","sembuh",11367
"2021-04-15","NUSA TENGGARA TIMUR","sembuh",11497
"2021-04-16","NUSA TENGGARA TIMUR","sembuh",11542
"2021-04-17","NUSA TENGGARA TIMUR","sembuh",11599
"2021-04-18","NUSA TENGGARA TIMUR","sembuh",11608
"2021-04-19","NUSA TENGGARA TIMUR","sembuh",11655
"2021-04-20","NUSA TENGGARA TIMUR","sembuh",11994
"2021-04-21","NUSA TENGGARA TIMUR","sembuh",11996
"2021-04-22","NUSA TENGGARA TIMUR","sembuh",12060
"2021-04-23","NUSA TENGGARA TIMUR","sembuh",12060
"2021-04-24","NUSA TENGGARA TIMUR","sembuh",12104
"2021-04-25","NUSA TENGGARA TIMUR","sembuh",12155
"2021-04-26","NUSA TENGGARA TIMUR","sembuh",12184
"2021-04-27","NUSA TENGGARA TIMUR","sembuh",12472
"2021-04-30","NUSA TENGGARA TIMUR","sembuh",12549
"2021-05-01","NUSA TENGGARA TIMUR","sembuh",12566
"2021-05-02","NUSA TENGGARA TIMUR","sembuh",12740
"2021-05-04","NUSA TENGGARA TIMUR","sembuh",12831
"2021-05-06","NUSA TENGGARA TIMUR","sembuh",13023
"2021-05-08","NUSA TENGGARA TIMUR","sembuh",13289
"2021-05-10","NUSA TENGGARA TIMUR","sembuh",13364
"2021-05-13","NUSA TENGGARA TIMUR","sembuh",13581
"2021-05-14","NUSA TENGGARA TIMUR","sembuh",13673
"2021-05-16","NUSA TENGGARA TIMUR","sembuh",13732
"2021-05-19","NUSA TENGGARA TIMUR","sembuh",14273
"2021-05-25","NUSA TENGGARA TIMUR","sembuh",14703
"2021-05-26","NUSA TENGGARA TIMUR","sembuh",14703
"2021-05-29","NUSA TENGGARA TIMUR","sembuh",14876
"2021-05-31","NUSA TENGGARA TIMUR","sembuh",15010
"2021-06-02","NUSA TENGGARA TIMUR","sembuh",15066
"2021-06-10","NUSA TENGGARA TIMUR","sembuh",15885
"2021-06-12","NUSA TENGGARA TIMUR","sembuh",15937
"2021-06-13","NUSA TENGGARA TIMUR","sembuh",16002
"2021-03-24","PAPUA","sembuh",10369
"2021-03-28","PAPUA","sembuh",10430
"2021-04-07","PAPUA","sembuh",10662
"2021-04-12","PAPUA","sembuh",10833
"2021-04-15","PAPUA","sembuh",10901
"2021-04-16","PAPUA","sembuh",10942
"2021-04-17","PAPUA","sembuh",10997
"2021-04-18","PAPUA","sembuh",11034
"2021-04-19","PAPUA","sembuh",11074
"2021-04-20","PAPUA","sembuh",11099
"2021-04-21","PAPUA","sembuh",11121
"2021-04-22","PAPUA","sembuh",11146
"2021-04-23","PAPUA","sembuh",11149
"2021-04-24","PAPUA","sembuh",11164
"2021-04-25","PAPUA","sembuh",11188
"2021-04-26","PAPUA","sembuh",11207
"2021-04-27","PAPUA","sembuh",11223
"2021-04-30","PAPUA","sembuh",11318
"2021-05-01","PAPUA","sembuh",11322
"2021-05-02","PAPUA","sembuh",11354
"2021-05-04","PAPUA","sembuh",11363
"2021-05-06","PAPUA","sembuh",11403
"2021-05-08","PAPUA","sembuh",11407
"2021-05-10","PAPUA","sembuh",11425
"2021-05-13","PAPUA","sembuh",11449
"2021-05-14","PAPUA","sembuh",11453
"2021-05-16","PAPUA","sembuh",11453
"2021-05-19","PAPUA","sembuh",11453
"2021-05-25","PAPUA","sembuh",11453
"2021-05-26","PAPUA","sembuh",11453
"2021-05-29","PAPUA","sembuh",11453
"2021-05-31","PAPUA","sembuh",11453
"2021-06-02","PAPUA","sembuh",11453
"2021-06-10","PAPUA","sembuh",11514
"2021-06-12","PAPUA","sembuh",11535
"2021-06-13","PAPUA","sembuh",11555
"2021-03-24","PAPUA BARAT","sembuh",7508
"2021-03-28","PAPUA BARAT","sembuh",7662
"2021-04-07","PAPUA BARAT","sembuh",7910
"2021-04-12","PAPUA BARAT","sembuh",8020
"2021-04-15","PAPUA BARAT","sembuh",8077
"2021-04-16","PAPUA BARAT","sembuh",8106
"2021-04-17","PAPUA BARAT","sembuh",8179
"2021-04-18","PAPUA BARAT","sembuh",8190
"2021-04-19","PAPUA BARAT","sembuh",8210
"2021-04-20","PAPUA BARAT","sembuh",8235
"2021-04-21","PAPUA BARAT","sembuh",8245
"2021-04-22","PAPUA BARAT","sembuh",8281
"2021-04-23","PAPUA BARAT","sembuh",8307
"2021-04-24","PAPUA BARAT","sembuh",8323
"2021-04-25","PAPUA BARAT","sembuh",8341
"2021-04-26","PAPUA BARAT","sembuh",8356
"2021-04-27","PAPUA BARAT","sembuh",8378
"2021-04-30","PAPUA BARAT","sembuh",8509
"2021-05-01","PAPUA BARAT","sembuh",8541
"2021-05-02","PAPUA BARAT","sembuh",8552
"2021-05-04","PAPUA BARAT","sembuh",8583
"2021-05-06","PAPUA BARAT","sembuh",8634
"2021-05-08","PAPUA BARAT","sembuh",8686
"2021-05-10","PAPUA BARAT","sembuh",8721
"2021-05-13","PAPUA BARAT","sembuh",8776
"2021-05-14","PAPUA BARAT","sembuh",8791
"2021-05-16","PAPUA BARAT","sembuh",8816
"2021-05-19","PAPUA BARAT","sembuh",8891
"2021-05-25","PAPUA BARAT","sembuh",8985
"2021-05-26","PAPUA BARAT","sembuh",8989
"2021-05-29","PAPUA BARAT","sembuh",9006
"2021-05-31","PAPUA BARAT","sembuh",9011
"2021-06-02","PAPUA BARAT","sembuh",9028
"2021-06-10","PAPUA BARAT","sembuh",9168
"2021-06-12","PAPUA BARAT","sembuh",9188
"2021-06-13","PAPUA BARAT","sembuh",9194
"2021-03-24","RIAU","sembuh",31904
"2021-03-28","RIAU","sembuh",32131
"2021-04-07","RIAU","sembuh",33504
"2021-04-12","RIAU","sembuh",34088
"2021-04-15","RIAU","sembuh",34551
"2021-04-16","RIAU","sembuh",34748
"2021-04-17","RIAU","sembuh",34960
"2021-04-18","RIAU","sembuh",35239
"2021-04-19","RIAU","sembuh",35443
"2021-04-20","RIAU","sembuh",35665
"2021-04-21","RIAU","sembuh",35887
"2021-04-22","RIAU","sembuh",36044
"2021-04-23","RIAU","sembuh",36286
"2021-04-24","RIAU","sembuh",36612
"2021-04-25","RIAU","sembuh",36837
"2021-04-26","RIAU","sembuh",37043
"2021-04-27","RIAU","sembuh",37374
"2021-04-30","RIAU","sembuh",38327
"2021-05-01","RIAU","sembuh",38661
"2021-05-02","RIAU","sembuh",39130
"2021-05-04","RIAU","sembuh",39735
"2021-05-06","RIAU","sembuh",40799
"2021-05-08","RIAU","sembuh",41562
"2021-05-10","RIAU","sembuh",42444
"2021-05-13","RIAU","sembuh",44054
"2021-05-14","RIAU","sembuh",44492
"2021-05-16","RIAU","sembuh",45608
"2021-05-19","RIAU","sembuh",47271
"2021-05-25","RIAU","sembuh",49829
"2021-05-26","RIAU","sembuh",50171
"2021-05-29","RIAU","sembuh",51286
"2021-05-31","RIAU","sembuh",52238
"2021-06-02","RIAU","sembuh",53407
"2021-06-10","RIAU","sembuh",58315
"2021-06-12","RIAU","sembuh",59324
"2021-06-13","RIAU","sembuh",59724
"2021-03-24","SULAWESI BARAT","sembuh",4993
"2021-03-28","SULAWESI BARAT","sembuh",5064
"2021-04-07","SULAWESI BARAT","sembuh",5197
"2021-04-12","SULAWESI BARAT","sembuh",5213
"2021-04-15","SULAWESI BARAT","sembuh",5216
"2021-04-16","SULAWESI BARAT","sembuh",5221
"2021-04-17","SULAWESI BARAT","sembuh",5222
"2021-04-18","SULAWESI BARAT","sembuh",5226
"2021-04-19","SULAWESI BARAT","sembuh",5226
"2021-04-20","SULAWESI BARAT","sembuh",5227
"2021-04-21","SULAWESI BARAT","sembuh",5227
"2021-04-22","SULAWESI BARAT","sembuh",5228
"2021-04-23","SULAWESI BARAT","sembuh",5232
"2021-04-24","SULAWESI BARAT","sembuh",5233
"2021-04-25","SULAWESI BARAT","sembuh",5242
"2021-04-26","SULAWESI BARAT","sembuh",5243
"2021-04-27","SULAWESI BARAT","sembuh",5251
"2021-04-30","SULAWESI BARAT","sembuh",5253
"2021-05-01","SULAWESI BARAT","sembuh",5254
"2021-05-02","SULAWESI BARAT","sembuh",5259
"2021-05-04","SULAWESI BARAT","sembuh",5270
"2021-05-06","SULAWESI BARAT","sembuh",5281
"2021-05-08","SULAWESI BARAT","sembuh",5285
"2021-05-10","SULAWESI BARAT","sembuh",5294
"2021-05-13","SULAWESI BARAT","sembuh",5295
"2021-05-14","SULAWESI BARAT","sembuh",5295
"2021-05-16","SULAWESI BARAT","sembuh",5315
"2021-05-19","SULAWESI BARAT","sembuh",5331
"2021-05-25","SULAWESI BARAT","sembuh",5354
"2021-05-26","SULAWESI BARAT","sembuh",5354
"2021-05-29","SULAWESI BARAT","sembuh",5356
"2021-05-31","SULAWESI BARAT","sembuh",5360
"2021-06-02","SULAWESI BARAT","sembuh",5361
"2021-06-10","SULAWESI BARAT","sembuh",5375
"2021-06-12","SULAWESI BARAT","sembuh",5383
"2021-06-13","SULAWESI BARAT","sembuh",5402
"2021-03-24","SULAWESI SELATAN","sembuh",56655
"2021-03-28","SULAWESI SELATAN","sembuh",57162
"2021-04-07","SULAWESI SELATAN","sembuh",58757
"2021-04-12","SULAWESI SELATAN","sembuh",59333
"2021-04-15","SULAWESI SELATAN","sembuh",59498
"2021-04-16","SULAWESI SELATAN","sembuh",59562
"2021-04-17","SULAWESI SELATAN","sembuh",59574
"2021-04-18","SULAWESI SELATAN","sembuh",59584
"2021-04-19","SULAWESI SELATAN","sembuh",59612
"2021-04-20","SULAWESI SELATAN","sembuh",59695
"2021-04-21","SULAWESI SELATAN","sembuh",59737
"2021-04-22","SULAWESI SELATAN","sembuh",59892
"2021-04-23","SULAWESI SELATAN","sembuh",59982
"2021-04-24","SULAWESI SELATAN","sembuh",60003
"2021-04-25","SULAWESI SELATAN","sembuh",60054
"2021-04-26","SULAWESI SELATAN","sembuh",60124
"2021-04-27","SULAWESI SELATAN","sembuh",60164
"2021-04-30","SULAWESI SELATAN","sembuh",60260
"2021-05-01","SULAWESI SELATAN","sembuh",60276
"2021-05-02","SULAWESI SELATAN","sembuh",60289
"2021-05-04","SULAWESI SELATAN","sembuh",60306
"2021-05-06","SULAWESI SELATAN","sembuh",60385
"2021-05-08","SULAWESI SELATAN","sembuh",60417
"2021-05-10","SULAWESI SELATAN","sembuh",60439
"2021-05-13","SULAWESI SELATAN","sembuh",60479
"2021-05-14","SULAWESI SELATAN","sembuh",60483
"2021-05-16","SULAWESI SELATAN","sembuh",60488
"2021-05-19","SULAWESI SELATAN","sembuh",60554
"2021-05-25","SULAWESI SELATAN","sembuh",60698
"2021-05-26","SULAWESI SELATAN","sembuh",60701
"2021-05-29","SULAWESI SELATAN","sembuh",60805
"2021-05-31","SULAWESI SELATAN","sembuh",60836
"2021-06-02","SULAWESI SELATAN","sembuh",60902
"2021-06-10","SULAWESI SELATAN","sembuh",61144
"2021-06-12","SULAWESI SELATAN","sembuh",61205
"2021-06-13","SULAWESI SELATAN","sembuh",61214
"2021-03-24","SULAWESI TENGAH","sembuh",9819
"2021-03-28","SULAWESI TENGAH","sembuh",9951
"2021-04-07","SULAWESI TENGAH","sembuh",10363
"2021-04-12","SULAWESI TENGAH","sembuh",10597
"2021-04-15","SULAWESI TENGAH","sembuh",10804
"2021-04-16","SULAWESI TENGAH","sembuh",10831
"2021-04-17","SULAWESI TENGAH","sembuh",10831
"2021-04-18","SULAWESI TENGAH","sembuh",10839
"2021-04-19","SULAWESI TENGAH","sembuh",10926
"2021-04-20","SULAWESI TENGAH","sembuh",10964
"2021-04-21","SULAWESI TENGAH","sembuh",11027
"2021-04-22","SULAWESI TENGAH","sembuh",11055
"2021-04-23","SULAWESI TENGAH","sembuh",11063
"2021-04-24","SULAWESI TENGAH","sembuh",11068
"2021-04-25","SULAWESI TENGAH","sembuh",11075
"2021-04-26","SULAWESI TENGAH","sembuh",11086
"2021-04-27","SULAWESI TENGAH","sembuh",11109
"2021-04-30","SULAWESI TENGAH","sembuh",11189
"2021-05-01","SULAWESI TENGAH","sembuh",11214
"2021-05-02","SULAWESI TENGAH","sembuh",11225
"2021-05-04","SULAWESI TENGAH","sembuh",11416
"2021-05-06","SULAWESI TENGAH","sembuh",11595
"2021-05-08","SULAWESI TENGAH","sembuh",11644
"2021-05-10","SULAWESI TENGAH","sembuh",11719
"2021-05-13","SULAWESI TENGAH","sembuh",11758
"2021-05-14","SULAWESI TENGAH","sembuh",11788
"2021-05-16","SULAWESI TENGAH","sembuh",11807
"2021-05-19","SULAWESI TENGAH","sembuh",11950
"2021-05-25","SULAWESI TENGAH","sembuh",12199
"2021-05-26","SULAWESI TENGAH","sembuh",12209
"2021-05-29","SULAWESI TENGAH","sembuh",12255
"2021-05-31","SULAWESI TENGAH","sembuh",12269
"2021-06-02","SULAWESI TENGAH","sembuh",12326
"2021-06-10","SULAWESI TENGAH","sembuh",12453
"2021-06-12","SULAWESI TENGAH","sembuh",12478
"2021-06-13","SULAWESI TENGAH","sembuh",12481
"2021-03-24","SULAWESI TENGGARA","sembuh",9543
"2021-03-28","SULAWESI TENGGARA","sembuh",9593
"2021-04-07","SULAWESI TENGGARA","sembuh",9668
"2021-04-12","SULAWESI TENGGARA","sembuh",9709
